"","Year","Name","Team","POS","GP","GS","IP","GO","AO","NP","O","CG","SHO","BK","GO/AO","P/INN","K/BB","K/9","W/9","H/9","R/9","HR/9","K%","BB%","K-BB%","FIP"
"1827","2024","Juan Gámez","MTY","P",27,0,"23.1",28,15,409,70,0,0,0,"1.87","17.53","2.33","8.10","3.47","11.96","5.79","0.39",19.8,8.5,11.3,3.99
"1828","2024","Rodolfo Martinez","MVA","P",19,0,"18.2",23,17,327,56,0,0,0,"1.35","17.52","1.67","7.23","4.34","9.16","6.27","0.96",18.1,10.8,7.3,5.08
"1829","2024","Oscar Rojas","CAM","P",10,0,"9.1",8,9,189,28,0,0,0,"0.89","20.25","3.33","9.64","2.89","12.54","5.79","0.96",23.3,7,16.3,4.03
"1830","2024","Tyler Wilson","LAG","P",34,1,"32.2",24,39,621,98,0,0,0,"0.62","19.01","1.48","9.37","6.34","7.44","6.06","1.65",22.4,15.1,7.3,6.73
"1831","2024","Dovydas Neverauskas","JAL","P",34,0,"31.0",34,37,559,93,0,0,0,"0.92","18.03","1.55","4.94","3.19","11.32","6.10","1.45",12.1,7.8,4.3,6.17
"1832","2024","Roman Mendez","QRO","P",46,0,"43.1",54,35,708,130,0,0,0,"1.54","16.34","2.47","7.68","3.12","11.84","6.23","0.42",18.7,7.6,11.1,3.74
"1833","2024","Enrique Castillo","MTY","P",14,0,"17.0",16,17,320,51,0,0,1,"0.94","18.82","1.17","7.41","6.35","9.53","5.82","0.53",17.9,15.4,2.5,5.22
"1834","2024","Ernesto Borges","CAM","P",18,0,"29.1",40,30,463,88,0,0,2,"1.33","15.78","1.36","4.60","3.38","10.43","7.98","1.23",11.5,8.4,3.1,5.81
"1835","2024","José Mesa Jr.","VER","P",23,0,"24.2",25,27,416,74,0,0,0,"0.93","16.86","2.00","7.30","3.65","10.58","6.93","0.73",17.5,8.8,8.7,4.85
"1836","2024","Tommy Milone","SLT","P",14,13,"63.0",55,87,1009,189,0,0,0,"0.63","16.02","3.64","5.71","1.57","12.29","6.29","1.43",14.3,3.9,10.4,5.13
"1837","2024","Saul Vazquez","YUC","P",13,2,"21.1",17,22,432,64,0,0,0,"0.77","20.25","2.67","10.13","3.80","13.08","6.75","0.84",23.1,8.7,14.4,4.19
"1838","2024","Ignacio Marrujo","CAM","P",15,0,"13.2",14,21,198,41,0,0,0,"0.67","14.49","1.25","3.29","2.63","8.56","6.59","1.98",8.6,6.9,1.7,7.15
"1839","2024","Harol González","TIG","P",10,10,"44.0",32,62,770,132,0,0,0,"0.52","17.50","2.29","6.55","2.86","12.68","7.36","1.64",15.5,6.8,8.7,5.95
"1840","2024","Manuel Rondon","VER","P",22,0,"19.2",23,17,382,59,0,0,0,"1.35","19.42","1.23","7.32","5.95","10.98","5.95","1.37",16.8,13.7,3.1,6.52
"1841","2024","Miguel Vazquez","LAG","P",27,2,"40.2",38,39,702,122,0,0,0,"0.97","17.26","2.18","8.19","3.76","12.39","6.42","0.66",19.4,8.9,10.5,4.51
"1842","2024","Eduardo Vera","JAL","P",22,10,"52.2",43,67,925,158,0,0,0,"0.64","17.56","1.83","7.18","3.93","10.25","6.84","1.71",17.4,9.5,7.9,6.36
"1843","2024","Maximo Rodriguez","MEX","P",8,0,"9.0",17,5,135,27,0,0,0,"3.40","15.00","0.00","0.00","5.00","12.00","6.00","0.00",0,12.2,-12.2,6.15
"1844","2024","Deolis Guerra","SLT","P",42,0,"37.1",27,35,590,112,0,0,0,"0.77","15.80","6.25","12.05","1.93","10.61","6.27","1.69",30.1,4.8,25.3,4.38
"1845","2024","Luis Santos","PUE","P",34,1,"31.0",28,30,579,93,0,0,1,"0.93","18.68","1.92","7.26","3.77","13.65","6.68","0.58",17,8.8,8.2,4.68
"1846","2024","Ozzie Mendez","DUR","P",39,0,"22.0",25,20,442,66,0,0,0,"1.25","20.09","1.27","7.77","6.14","13.50","6.95","0.82",17,13.4,3.6,5.31
"1847","2024","Jose Frutos","OAX","P",24,0,"26.1",27,33,487,79,0,0,0,"0.82","18.49","0.94","5.47","5.81","11.62","6.15","1.71",12.5,13.3,-0.8,7.15
"1848","2024","Yaya Chentouf","AGS","P",14,0,"11.2",16,13,194,35,0,0,0,"1.23","16.63","0.71","3.86","5.40","7.71","6.17","0.77",9.6,13.5,-3.9,6.22
"1849","2024","Elvin Liriano","MVA","P",22,3,"23.1",10,31,425,70,0,0,0,"0.32","18.21","1.67","9.64","5.79","7.71","6.17","0.77",24.3,14.6,9.7,4.98
"1850","2024","Angel Padron","CHI","P",8,8,"39.1",49,34,710,118,0,0,0,"1.44","18.05","1.37","5.95","4.35","12.36","6.18","0.69",14.1,10.3,3.8,5.17
"1851","2024","Joe Corbett","DUR","P",16,0,"16.0",14,12,291,48,0,0,0,"1.17","18.19","2.63","11.81","4.50","9.56","6.19","1.13",28.8,11,17.8,4.5
"1852","2024","Domingo Jimenez","PUE","P",18,0,"16.0",14,18,303,48,0,0,0,"0.78","18.94","1.56","7.88","5.06","9.56","6.19","0.56",19.4,12.5,6.9,4.56
"1853","2024","Ben Holmes","DUR","P",18,16,"78.1",83,83,1338,235,0,0,0,"1.00","17.08","1.54","6.89","4.48","10.57","6.43","1.38",16.6,10.8,5.8,5.93
"1854","2024","Alex Gallegos","LAG","P",2,0,"4.1",2,9,83,13,0,0,0,"0.22","19.15","0.67","4.15","6.23","12.46","6.23","0.00",9.1,13.6,-4.5,5.03
"1855","2024","Hector Sepulveda","PUE","P",2,2,"4.1",3,9,103,13,0,0,0,"0.33","23.77","2.00","4.15","2.08","20.77","12.46","0.00",8,4,4,3.57
"1856","2024","Hector Villalobos","PUE","P",32,4,"36.0",42,33,600,108,0,0,0,"1.27","16.67","1.93","7.25","3.75","8.75","7.50","1.75",18.4,9.5,8.9,6.31
"1857","2024","Javier Mirabal","LEO","P",11,0,"14.1",15,16,295,43,0,0,1,"0.94","20.58","1.08","8.16","7.53","6.91","6.28","1.26",18.8,17.4,1.4,6.79
"1858","2024","Enrique Burgos","OAX","P",9,0,"10.0",8,8,167,30,0,0,0,"1.00","16.70","3.50","12.60","3.60","5.40","6.30","0.00",34.1,9.8,24.3,2.51
"1859","2024","Jesús Reyes","LAG","P",42,0,"35.2",49,30,642,107,0,0,0,"1.63","18.00","1.14","6.31","5.55","11.86","7.07","0.76",14.1,12.4,1.7,5.72
"1860","2024","Jonathan Partida","PUE","P",7,0,"5.2",5,4,90,17,0,0,0,"1.25","15.88","3.00","9.53","3.18","12.71","6.35","4.76",24,8,16,10.16
"1861","2024","Carlos Navas","CHI","P",36,0,"31.0",22,37,577,93,0,0,1,"0.59","18.61","1.88","9.29","4.94","11.32","7.26","1.16",21.5,11.4,10.1,5.26
"1862","2024","Jhoulys Chacín","SLT","P",16,15,"77.1",101,61,1161,232,0,0,1,"1.66","15.01","2.76","6.75","2.44","11.64","6.40","0.81",16.8,6.1,10.7,4.5
"1863","2024","Lazaro Blanco","VER","P",14,11,"60.1",69,58,1056,181,0,0,0,"1.19","17.50","1.59","6.41","4.03","9.25","6.56","1.34",16.4,10.3,6.1,5.83
"1864","2024","Rafael Cordova","MEX","P",28,0,"33.2",34,38,582,101,0,0,0,"0.89","17.29","3.43","6.42","1.87","12.56","6.95","1.87",16,4.7,11.3,5.74
"1865","2024","Cal Becker","DUR","P",2,2,"7.0",6,10,135,21,0,0,0,"0.60","19.29","0.40","5.14","12.86","6.43","6.43","0.00",11.4,28.6,-17.2,6.96
"1866","2024","Demetrio Gutierrez","OAX","P",23,3,"42.0",47,46,714,126,0,0,1,"1.02","17.00","2.82","6.64","2.36","13.71","6.86","2.36",15.4,5.5,9.9,6.67
"1867","2024","Jorge Martinez","QRO","P",16,11,"70.0",47,85,1264,210,1,1,0,"0.55","18.06","3.83","8.87","2.31","11.19","6.56","1.54",22.2,5.8,16.4,5.06
"1868","2024","Luis Moreno","TIG","P",13,5,"33.1",32,26,568,100,0,0,0,"1.23","17.04","2.13","9.18","4.32","9.99","6.75","1.35",22.8,10.7,12.1,5.54
"1869","2024","Francisco Villegas","AGS","P",44,0,"27.2",31,26,492,83,0,0,0,"1.19","17.78","1.29","7.16","5.53","9.43","6.51","0.98",16.8,13,3.8,6.17
"1870","2024","Kevin Davis","LEO","P",37,0,"40.0",33,35,848,120,0,0,1,"0.94","21.20","1.59","10.35","6.53","12.15","7.43","1.58",23.2,14.6,8.6,6.04
"1871","2024","Luis Miranda","OAX","P",16,16,"72.0",77,59,1351,216,0,0,1,"1.31","18.76","2.21","9.13","4.13","10.25","7.38","1.38",22.1,10,12.1,5.44
"1872","2024","Henry Sosa","QRO","P",20,12,"73.1",66,81,1290,220,0,0,0,"0.81","17.59","1.88","7.85","4.17","12.52","7.49","1.60",18.3,9.7,8.6,5.85
"1873","2024","Gleyvin Pineda","CHI","SS",33,0,"31.0",24,29,544,93,0,0,0,"0.83","17.55","2.92","10.16","3.48","9.29","6.97","1.16",25.7,8.8,16.9,4.78
"1874","2024","Kent Hasler","DUR","P",36,0,"32.1",24,37,592,97,0,0,0,"0.65","18.31","2.64","10.30","3.90","9.46","7.52","1.39",25.2,9.5,15.7,4.93
"1875","2024","A.J. Candelario","QRO","P",35,0,"36.0",33,35,770,108,0,0,0,"0.94","21.39","1.29","9.00","7.00","12.25","7.75","2.50",19.6,15.2,4.4,8.01
"1876","2024","Yamil Castillo","CHI","P",10,0,"10.2",10,11,222,32,0,0,0,"0.91","20.81","0.88","5.91","6.75","13.50","6.75","0.84",13.2,15.1,-1.9,6.36
"1877","2024","Edwin Escobar","MTY","P",4,0,"4.0",3,4,67,12,0,0,0,"0.75","16.75","2.50","11.25","4.50","9.00","6.75","0.00",27.8,11.1,16.7,2.81
"1878","2024","Miguel Lopez","CAM","P",4,0,"4.0",2,8,84,12,0,0,0,"0.25","21.00","3.00","6.75","2.25","15.75","6.75","4.50",14.3,4.8,9.5,9.56
"1879","2024","Lisandro Santos","YUC","P",4,0,"4.0",2,5,73,12,0,0,0,"0.40","18.25","1.67","11.25","6.75","9.00","6.75","2.25",26.3,15.8,10.5,6.81
"1880","2024","Elih Villanueva","CHI","P",12,6,"30.2",24,30,562,92,0,0,0,"0.80","18.33","1.48","9.10","6.16","10.57","7.04","1.47",21.8,14.8,7,6
"1881","2024","Greg Duncan","DUR","P",14,4,"26.1",37,18,502,79,0,0,0,"2.06","19.06","1.92","8.54","4.44","12.65","9.91","0.68",18.4,9.6,8.8,5.08
"1882","2024","Jonathan Vargas","LEO","P",23,1,"23.2",35,17,391,71,0,0,0,"2.06","16.52","4.00","6.08","1.52","12.17","7.99","1.52",15.4,3.8,11.6,5.19
"1883","2024","Luis Payan","DUR","P",6,5,"22.1",26,22,421,67,0,0,0,"1.18","18.85","2.67","6.45","2.42","16.52","9.67","0.81",14,5.3,8.7,4.76
"1884","2024","Ian McKinney","MVA","P",5,5,"18.1",18,23,315,55,0,0,0,"0.78","17.18","1.44","6.38","4.42","11.29","6.87","1.96",15.1,10.5,4.6,6.74
"1885","2024","Linder Castro","QRO","P",21,4,"48.1",50,51,941,145,0,0,1,"0.98","19.47","0.79","6.33","8.01","11.36","7.45","2.05",14.1,17.8,-3.7,8.18
"1886","2024","Bryan Garcia","JAL","P",18,0,"15.2",15,19,322,47,0,0,0,"0.79","20.55","1.08","8.04","7.47","10.34","9.19","0.00",17.3,16,1.3,4.93
"1887","2024","Donnie Hart","LAR","P",26,0,"15.2",18,14,251,47,0,0,0,"1.29","16.02","3.50","8.04","2.30","11.49","7.47","0.57",19.7,5.6,14.1,3.81
"1888","2024","Matt Minnick","JAL","P",18,18,"75.0",82,74,1362,225,0,0,0,"1.11","18.16","1.81","8.04","4.44","11.16","7.68","1.56",18.5,10.2,8.3,6.12
"1889","2024","Yordan Nodal","LEO","P",19,10,"51.2",70,45,980,155,0,0,1,"1.56","18.97","1.28","7.14","5.57","11.50","7.84","0.70",16,12.5,3.5,5.28
"1890","2024","Darien Núñez","MVA","P",27,0,"20.2",16,17,384,62,0,0,0,"0.94","18.58","2.08","10.89","5.23","12.19","7.40","1.31",25.5,12.2,13.3,5.05
"1891","2024","Sean Rackoski","OAX","P",11,0,"10.1",16,6,126,31,0,0,0,"2.67","12.19","3.50","6.10","1.74","11.32","6.97","1.74",15.6,4.4,11.2,5.89
"1892","2024","Domingo Acevedo","YUC","P",10,0,"9.0",4,14,132,27,0,0,0,"0.29","14.67","1.40","7.00","5.00","8.00","7.00","3.00",17.9,12.8,5.1,8.59
"1893","2024","Zach Matson","CAM","P",18,17,"76.2",71,67,1483,230,0,0,0,"1.06","19.34","1.52","9.63","6.34","11.62","7.28","0.82",21.7,14.3,7.4,5.18
"1894","2024","Fernando Perez","AGS","P",9,9,"28.0",25,22,588,84,0,0,0,"1.14","21.00","1.19","9.96","8.36","10.61","7.39","0.96",22.3,18.7,3.6,5.99
"1895","2024","Wendell Floranus","DUR","P",45,0,"39.1",37,49,665,118,0,0,0,"0.76","16.91","2.13","7.78","3.66","10.98","8.01","1.37",18.5,8.7,9.8,5.3
"1896","2024","A.J. Griffin","TIG","P",8,4,"19.0",13,29,371,57,0,0,0,"0.45","19.53","1.08","6.63","6.16","9.95","8.05","1.89",15.4,14.3,1.1,7.13
"1897","2024","Matt Hartman","JAL","P",11,7,"25.1",19,26,519,76,0,0,0,"0.73","20.49","1.60","8.53","5.33","11.72","7.46","1.42",20.2,12.6,7.6,6
"1898","2024","Manny Barreda","TIJ","P",13,11,"46.2",36,58,967,140,0,0,0,"0.62","20.72","1.44","7.52","5.21","13.11","7.71","1.74",17,11.8,5.2,6.48
"1899","2024","Jesus Huerta","PUE","P",29,0,"29.0",37,33,438,87,0,0,0,"1.12","15.10","1.67","4.66","2.79","10.86","7.76","0.62",11.5,6.9,4.6,4.81
"1900","2024","Dalton Rodriguez","AGS","P",35,0,"29.0",35,21,551,87,0,0,0,"1.67","19.00","1.22","6.83","5.59","13.34","7.45","0.62",15.8,12.9,2.9,5.05
"1901","2024","Jose Luna","AGS","P",27,0,"22.2",17,22,475,68,0,0,0,"0.77","20.96","1.10","9.13","8.34","13.90","7.54","1.59",19,17.4,1.6,7.33
"1902","2024","Alberto Guerrero","LEO","P",30,0,"42.2",52,38,767,128,0,0,1,"1.37","17.98","1.36","6.33","4.64","12.66","7.59","1.05",14.8,10.8,4,5.57
"1903","2024","Anthony Herrera","AGS","P",9,0,"10.0",8,14,170,30,0,0,0,"0.57","17.00","2.67","7.20","2.70","13.50","7.20","0.90",16.7,6.2,10.5,4.41
"1904","2024","Luis Oviedo","OAX","P",4,3,"10.0",9,13,206,30,0,0,0,"0.69","20.60","0.50","4.50","9.00","13.50","8.10","0.90",9.6,19.2,-9.6,7.11
"1905","2024","Fernando Olguin","CHI","P",13,2,"28.2",18,42,540,86,0,0,0,"0.43","18.84","1.92","7.85","4.08","9.10","7.53","1.88",19.4,10.1,9.3,6.4
"1906","2024","Elkin Alcala","JAL","P",25,0,"24.2",20,31,501,74,0,0,1,"0.65","20.31","1.00","6.93","6.93","10.58","7.30","1.46",16,16,0,6.87
"1907","2024","Ryan Castellani","LAG","P",7,7,"27.0",29,31,490,81,0,0,0,"0.94","18.15","0.65","4.33","6.67","12.00","7.33","1.00",9.7,14.9,-5.2,7.07
"1908","2024","Jesus Figueroa","AGS","P",3,0,"3.2",6,3,91,11,0,0,0,"2.00","24.82","0.75","7.36","9.82","7.36","9.82","0.00",15.8,21.1,-5.3,5.69
"1909","2024","Ofelky Peralta","MVA","P",3,0,"3.2",3,5,72,11,0,0,0,"0.60","19.64","1.00","7.36","7.36","14.73","7.36","0.00",15,15,0,4.75
"1910","2024","Hazahel Quijada","LEO","P",25,7,"44.0",60,25,907,132,0,0,0,"2.40","20.61","1.03","7.77","7.57","10.43","7.36","1.64",17.7,17.2,0.5,7.24
"1911","2024","Arturo Reyes","LEO","P",12,12,"36.2",41,38,692,110,0,0,1,"1.08","18.87","0.87","6.63","7.61","10.06","8.35","0.98",14.9,17.1,-2.2,6.58
"1912","2024","Gerson Bautista","QRO","P",39,0,"35.1",37,36,718,106,0,0,0,"1.03","20.32","0.97","7.64","7.90","11.72","8.92","1.78",16.5,17,-0.5,7.52
"1913","2024","José A. Váldez","DUR","P",10,9,"45.0",45,50,834,135,0,0,2,"0.90","18.53","1.20","6.00","5.00","11.80","7.80","1.00",14.2,11.8,2.4,5.79
"1914","2024","Joshua Guzman","TIG","P",13,0,"13.1",8,18,278,40,0,0,0,"0.44","20.85","1.56","9.45","6.08","12.83","8.10","0.67",20.3,13,7.3,4.96
"1915","2024","Wilfredo Boscan","QRO","P",15,12,"52.0",56,59,973,156,0,0,0,"0.95","18.71","2.46","5.54","2.25","14.88","7.79","1.73",12.9,5.2,7.7,5.95
"1916","2024","Jose Samayoa","TAB","P",16,8,"48.1",42,60,838,145,0,0,1,"0.70","17.34","2.69","8.01","2.98","11.54","8.01","1.68",19,7.1,11.9,5.64
"1917","2024","Al Alburquerque","TAB","P",20,0,"18.0",18,15,306,54,0,0,1,"1.20","17.00","2.29","8.00","3.50","14.00","8.00","0.50",18.8,8.2,10.6,4.09
"1918","2024","Michel Baez","MTY","P",7,0,"6.0",4,7,113,18,0,0,0,"0.57","18.83","1.25","7.50","6.00","7.50","9.00","1.50",19.2,15.4,3.8,6.81
"1919","2024","Miguel Aguilar","JAL","P",35,0,"28.2",30,21,526,86,0,0,0,"1.43","18.35","1.93","9.10","4.71","13.50","7.85","1.26",20.7,10.7,10,5.41
"1920","2024","Curtis Taylor","LAG","P",14,0,"14.1",13,19,244,43,0,0,0,"0.68","17.02","1.29","5.65","4.40","10.05","7.53","0.63",13.6,10.6,3,5.37
"1921","2024","Tyler Alexander","SLT","P",7,7,"31.0",40,32,465,93,0,0,2,"1.25","15.00","1.88","4.35","2.32","12.48","7.55","2.03",10.7,5.7,5,6.75
"1922","2024","Ramón Rosso","LEO","P",10,10,"39.1",39,40,747,118,1,0,0,"0.98","18.99","1.13","8.01","7.09","8.69","8.24","1.60",18.7,16.6,2.1,7.04
"1923","2024","Anderson Severino","OAX","P",20,1,"16.2",14,7,373,50,0,0,1,"2.00","22.38","1.50","14.58","9.72","9.72","8.10","0.54",31.8,21.2,10.6,4.8
"1924","2024","Nestor Anguamea","JAL","P",28,0,"29.2",36,29,548,89,0,0,0,"1.24","18.47","1.54","6.07","3.94","13.35","7.58","2.43",14.1,9.2,4.9,7.34
"1925","2024","Dario Agrazal","YUC","P",11,0,"10.2",9,15,155,32,0,0,0,"0.60","14.53","3.50","5.91","1.69","11.81","7.59","0.84",14.9,4.3,10.6,4.3
"1926","2024","Jovany Lopez","CAM","P",29,0,"23.2",17,21,469,71,0,0,0,"0.81","19.82","2.20","12.55","5.70","10.65","8.37","1.52",28.4,12.9,15.5,5.41
"1927","2024","Rogelio Martinez","CHI","P",31,0,"36.2",41,36,652,110,0,0,0,"1.14","17.78","1.40","6.87","4.91","11.29","8.10","1.72",16.3,11.6,4.7,6.52
"1928","2024","Carlos Viera","QRO","P",14,13,"55.0",84,41,958,165,1,0,0,"2.05","17.42","1.33","4.58","3.44","14.73","8.02","1.96",10.5,7.9,2.6,6.94
"1929","2024","Jose Quezada","CAM","P",29,0,"23.1",25,16,442,70,0,0,0,"1.56","18.94","1.92","9.64","5.01","15.04","7.71","0.77",21,10.9,10.1,4.59
"1930","2024","Oscar Valenzuela","OAX","P",2,0,"2.1",3,2,36,7,0,0,0,"1.50","15.43","-.--","3.86","0.00","15.43","7.71","3.86",10,0,10,9.05
"1931","2024","Jose Carlos Medina","AGS","P",16,2,"23.0",27,19,454,69,0,0,0,"1.42","19.74","1.73","7.43","4.30","16.04","8.61","1.57",16,9.2,6.8,6.12
"1932","2024","Henry Centeno","CHI","P",14,13,"53.2",51,60,1040,161,0,0,0,"0.85","19.38","1.14","7.04","6.20","11.24","8.05","1.68",16.1,14.2,1.9,6.99
"1933","2024","Kevin Milam","TAB","P",6,2,"11.1",10,12,198,34,0,0,0,"0.83","17.47","2.00","7.94","3.97","12.71","7.94","2.38",18.9,9.4,9.5,6.88
"1934","2024","Cesilio Pimentel","TIG","P",5,3,"14.2",20,9,284,44,0,0,0,"2.22","19.36","1.63","7.98","4.91","14.11","7.98","1.84",17.3,10.7,6.6,6.84
"1935","2024","Jonathan Aro","JAL","P",17,0,"16.2",16,19,280,50,0,0,0,"0.84","16.80","1.63","7.02","4.32","10.26","8.10","2.70",17.3,10.7,6.6,7.7
"1936","2024","Yapson Gomez","DUR","P",6,0,"3.1",5,6,86,10,0,0,0,"0.83","25.80","0.33","2.70","8.10","27.00","10.80","0.00",3.8,11.5,-7.7,7.04
"1937","2024","Terance Marin","SLT","P",4,0,"6.2",9,8,93,20,0,0,0,"1.13","13.95","0.67","2.70","4.05","10.80","8.10","0.00",6.5,9.7,-3.2,5.1
"1938","2024","Chester Pimentel","YUC","P",19,3,"26.2",27,32,466,80,0,0,1,"0.84","17.48","2.10","7.09","3.38","10.80","8.77","1.01",16.9,8.1,8.8,5.07
"1939","2024","Gregori Vasquez","DUR","P",10,8,"34.1",36,46,694,103,0,0,0,"0.78","20.21","1.06","4.72","4.46","13.37","8.65","0.79",10.7,10.1,0.6,5.4
"1940","2024","Rito Lugo","PUE","P",12,7,"27.2",34,30,570,83,0,0,0,"1.13","20.60","1.06","5.86","5.53","14.96","11.39","1.30",12.2,11.5,0.7,6.61
"1941","2024","Cristopher Molina","QRO","P",18,14,"70.1",61,75,1329,211,1,0,3,"0.81","18.90","1.56","7.17","4.61","14.84","9.60","2.94",16.1,10.4,5.7,8.15
"1942","2024","Alexis Vera","MTY","P",14,0,"15.1",12,12,269,46,0,0,0,"1.00","17.54","1.80","10.57","5.87","12.33","9.39","0.59",24.3,13.5,10.8,4.48
"1943","2024","Brian Schlitter","CHI","P",23,0,"24.0",40,15,423,72,0,0,0,"2.67","17.63","1.00","4.13","4.13","15.00","8.25","0.38",9.4,9.4,0,4.81
"1944","2024","Raul Carrillo","TIG","P",16,14,"63.0",67,68,1142,189,0,0,0,"0.99","18.13","2.09","6.86","3.29","13.71","8.71","2.14",15.8,7.6,8.2,6.57
"1945","2024","Octavio Acosta","CAM","P",14,12,"55.1",55,72,1023,166,0,0,0,"0.76","18.49","1.36","5.53","4.07","13.34","8.30","1.63",12.5,9.2,3.3,6.52
"1946","2024","Ronald Bolaños","LAG","P",9,7,"26.0",33,25,500,78,0,0,0,"1.32","19.23","0.65","5.19","7.96","9.69","9.00","1.73",11.9,18.3,-6.4,8.04
"1947","2024","Markos  Sanchez","TIG","P",4,1,"4.1",3,6,92,13,0,0,0,"0.50","21.23","1.00","8.31","8.31","12.46","8.31","2.08",16.7,16.7,0,8.69
"1948","2024","Daniel Bies","LEO","P",23,5,"40.0",53,27,707,120,0,0,1,"1.96","17.68","2.50","7.88","3.15","11.48","9.00","0.68",18.5,7.4,11.1,4.76
"1949","2024","Julio Vivas","MVA","P",9,0,"9.2",15,6,162,29,0,0,0,"2.50","16.76","3.50","6.52","1.86","13.97","11.17","0.93",14.9,4.3,10.6,5.01
"1950","2024","Anthony Boix","CHI","P",5,1,"5.1",10,3,118,16,0,0,0,"3.33","22.13","0.17","1.69","10.13","13.50","8.44","0.00",3.4,20.7,-17.3,7.54
"1951","2024","Bryan Blanton","SLT","P",13,0,"11.2",10,15,268,35,0,0,0,"0.67","22.97","1.43","7.71","5.40","13.11","8.49","2.31",16.9,11.9,5,7.38
"1952","2024","Adam Hofacket","LEO","P",38,0,"31.2",43,23,607,95,0,0,0,"1.87","19.17","1.69","7.67","4.55","15.92","9.09","1.99",16.3,9.6,6.7,6.63
"1953","2024","Edgar Torres","CHI","P",15,6,"32.2",44,33,519,98,0,0,0,"1.33","15.89","1.89","4.68","2.48","15.70","8.82","1.93",10.6,5.6,5,6.51
"1954","2024","Gunnar Kines","DUR","P",10,4,"23.0",25,28,434,69,0,0,1,"0.89","18.87","1.67","5.87","3.52","12.13","9.78","2.74",13.6,8.2,5.4,7.9
"1955","2024","Williams Jerez","OAX","P",32,1,"27.0",18,31,469,81,0,0,0,"0.58","17.37","6.20","10.33","1.67","14.33","9.33","1.33",24,3.9,20.1,4.11
"1956","2024","Javier Rodriguez","QRO","P",16,1,"27.0",37,23,567,81,0,0,0,"1.61","21.00","0.87","6.67","7.67","14.67","10.33","2.00",13.6,15.6,-2,7.78
"1957","2024","Freylin Garcia","PUE","P",10,0,"9.1",18,7,176,28,0,0,0,"2.57","18.86","0.40","1.93","4.82","14.46","8.68","3.86",4.2,10.4,-6.2,11.07
"1958","2024","Reyes Moronta","LEO","P",19,0,"19.2",18,15,394,59,0,0,0,"1.20","20.03","1.85","10.98","5.95","10.53","8.69","0.92",25.3,13.7,11.6,5.01
"1959","2024","Anthony Castro","CAM","P",14,0,"12.1",10,10,268,37,0,0,0,"1.00","21.73","2.86","14.59","5.11","14.59","13.14","1.46",27.8,9.7,18.1,5.63
"1960","2024","Kevin McGovern","JAL","P",6,3,"14.1",16,8,300,43,0,0,0,"2.00","20.93","1.21","10.67","8.79","13.81","9.42","1.26",21.8,17.9,3.9,6.44
"1961","2024","Richard Brito","SLT","P",2,0,"2.0",3,1,30,6,0,0,0,"3.00","15.00","2.00","9.00","4.50","13.50","9.00","0.00",20,10,10,3.31
"1962","2024","Adrian De Horta","OAX","P",12,4,"21.0",21,23,376,63,0,0,0,"0.91","17.90","1.45","6.86","4.71","12.43","9.00","0.86",15.8,10.9,4.9,5.24
"1963","2024","Anthony Giansanti","JAL","LF",1,0,"1.0",0,2,24,3,0,0,0,"0.00","24.00","-.--","9.00","0.00","18.00","9.00","0.00",20,0,20,1.81
"1964","2024","Jorge Gonzalez","AGS","OF",1,0,"1.0",2,0,30,3,0,0,0,"2.00","30.00","-.--","9.00","0.00","18.00","9.00","9.00",16.7,0,16.7,17.81
"1965","2024","Justin O'Conner","AGS","P",1,0,"1.0",2,0,24,3,0,0,0,"2.00","24.00","0.50","9.00","18.00","18.00","9.00","0.00",14.3,28.6,-14.3,7.81
"1966","2024","Gonzalo Ochoa","OAX","P",9,0,"8.0",11,7,147,24,0,0,0,"1.57","18.38","0.22","2.25","10.13","11.25","9.00","1.13",5,22.5,-17.5,8.69
"1967","2024","Jose Orrantia","JAL","OF",1,0,"1.0",2,1,16,3,0,0,0,"2.00","16.00","-.--","0.00","0.00","18.00","9.00","0.00",0,0,0,6.81
"1968","2024","Luis Perez","VER","P",3,1,"4.0",2,9,62,12,0,0,0,"0.22","15.50","0.00","0.00","4.50","13.50","9.00","2.25",0,10,-10,9.31
"1969","2024","Johan Quezada","OAX","P",22,1,"20.0",27,14,388,60,0,0,0,"1.93","19.40","1.07","6.75","6.30","13.05","9.00","1.80",14.3,13.3,1,7.91
"1970","2024","Bruce Rondón","CHI","P",9,0,"8.0",11,8,142,24,0,0,0,"1.38","17.75","0.67","4.50","6.75","11.25","9.00","2.25",10.3,15.4,-5.1,8.31
"1971","2024","Yuichi Shiota","PUE","P",1,1,"2.0",1,3,49,6,0,0,0,"0.33","24.50","1.00","4.50","4.50","18.00","9.00","0.00",8.3,8.3,0,7.31
"1972","2024","Kenneth Sigman","QRO","P",3,0,"4.0",7,3,63,12,0,0,1,"2.33","15.75","0.25","2.25","9.00","13.50","9.00","2.25",4.8,19,-14.2,9.56
"1973","2024","Vidal Sotelo","JAL","P",6,0,"8.0",10,9,166,24,0,0,0,"1.11","20.75","1.33","4.50","3.38","16.88","10.13","4.50",9.8,7.3,2.5,10.44
"1974","2024","Alejandro Trujillo","VER","P",5,0,"6.0",5,6,100,18,0,0,0,"0.83","16.67","2.67","12.00","4.50","12.00","10.50","3.00",26.7,10,16.7,6.98
